,sentiment,headline
2468,0,Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .
2469,2,Growth is expected to continue in 2008 .
2470,0,GyPSii service supports ten different languages including Korean and Russian .
2471,0,He confirmed his view on July 6 .
2472,0,He is a member of the Board of numerous com-panies and a shareholder of the Boardman Ltd board specialist net-work .
2473,0,"HELSINKI AFX - Cargotec said it has bought a 95 pct stake in Indital Construction Machinery Ltd , a Bangalore-based company that makes fork lift trucks and mobile cranes , for an undisclosed sum ."
2474,0,"HELSINKI AFX - Cramo said it has agreed to sell Cramo Nederland BV CNL , its Dutch machinery and equipment rental unit , to Jaston Groep for an undisclosed sum ."
2475,0,"Helsinki-based Componenta bought Turkish listed company Doktas in October 2006 for 89 million euros , making it the largest Finnish investment in Turkey to date ."
2476,0,"However , the offering will probably not be made at the current valuation , which partly derives from the deal in which the company was merged into a stock market shell ."
2477,0,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time ."
2478,0,"I can say categorically , no , ' Wahlroos was quoted as saying by the paper , when asked about Sampo 's interest in making a bid for RSA ."
2479,0,"If Honkarakenne starts production there , it will need a partner for sawmill operations ."
2480,0,"In addition , nine fixed-term employment contracts will not be extended and two people will leave the company under pension arrangements ."
2481,0,"In addition , the existing service counter area in the reception hall will be rebuilt and access provided to local rail connections ."
2482,0,"In addition a reduction of nine persons will be made through pension or other arrangements , the company added ."
2483,0,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+Ærvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy ."
2484,0,"In future , the plant will focus on the production of flange profiles for wind farm towers ."
2485,0,In return the New York-based private equity firm will receive a 51 % stake in the Latvian IT and telecom group .
2486,0,"In the Baltic countries , Atria 's target is organic growth ."
2487,0,"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 ."
2488,0,"India is high on our priority since business links between our two countries is also expanding , '' Tornstrom said ."
2489,0,IonPhasE 's second major owner is venture capital firm Aura Capital .
2490,0,"Iso Omena is based in the Matinkyla district of the southern part of the city of Espoo , southern Finland ."
2491,0,It moved into the No. 2 spot in 2000 when it merged steel operations with Avesta Sheffield to form AvestaPolarit .
2492,0,"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 ."
2493,0,"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy ."
2494,2,"Ixonos estimates that it will hire 20 specialists in mechanical engineering , electronics design , and R&D for its new unit in Jyvaeskylae by the end of 2009 ."
2495,0,"Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola ."
2496,0,"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 ."
2497,0,"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings ."
2498,0,Kemira 's partner in the project is St. Petersburg Water Works .
2499,0,Kershaw takes up the position with immediate effect from her previous role as marketing manager of Sankey Home & Garden Products .
2500,0,KONE is listed on the Nordic Exchange in Helsinki .
2501,0,"L&T is operative in Finland , Sweden , Latvia , Russia and Norway ."
2502,0,"Last week , however , Nokia announced that it will pursue a long-term relationship with Microsoft , and make the Windows Phone 7 operating system the foundation for Nokia mobile phones ."
2503,0,Latvia 's Stockmann shopping mall is a subsidiary of Finland 's Stockmann Plc. .
2504,0,"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council ."
2505,0,LONDON AFX - Fortum said it has agreed to sell its industrial maintenance service operations to funds managed by CapMan for an undisclosed sum .
2506,0,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country ."
2507,0,"Maximum amount of terminations in Finland is 40 employees , the company added ."
2508,0,Measures will be launched immediately and are due to be finalized in the first quarter of 2010 .
2509,0,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities ."
2510,0,Metso 's delivery will include a complete coated board line with related air systems and two winders .
2511,0,Mobile data transfer is expected to increase explosively in the LTE era .
2512,0,Most of the dividend will go to the Grimaldi family .
2513,0,"mr Bakman sees also expansion options on the Tallinn-Helisnki link , claiming however , that operating the link with only a single ship is not enough ."
2514,2,"M-real Corporation Press release on 3 November at 10:35 am M-real Corporation was the second best company in the materials sector including e.g. forest industry companies in the Carbon Disclosure Leadership Index CDLI , Nordic Report 2009 ."
2515,0,"M-Real said there are ` no grounds ' for the rumors , which ` have been circulating in the market for some months . '"
2516,0,"Nastola , axe 14 jobs 16 February 2010 - Finnish wood products technology firm Raute Oyj HEL : RUTAV said today that it will transfer to Nastola , southern Finland , the production of its Jyvaskyla plant , which will affect 14 people ."
2517,0,Neste Shipping is the most likely to remain Finnish as the oil sector and its transports are significant for emergency supply .
2518,0,Net investment income
2519,0,"no compensation for its news , opinions or distributions ."
2520,0,No financial details were available .
2521,0,No financial details were disclosed .
2522,0,No financial details were provided .
2523,0,No financial details were reported .
2524,0,No more waste-burning facilities should be built .
2525,0,"No price was given for the transaction , which merges two London companies that have worked together on a number of projects including delivery of timetables for Britain 's National Express East Coast rail networks ."
2526,0,No pricing details were disclosed .
2527,0,"Nokia said it still expects to sell 150 more million Symbian devices in years to come , giving an indication of how it expects the Phone 7 handoff to work ."
2528,0,Nordea Bank Estonia is part of the largest financial group in the Nordic countries .
2529,0,"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US ."
2530,0,Officials did not disclose the contract value .
2531,0,"On Dec. 1 , Grimaldi acquired 1.5 million shares and a 50.1-percent stake in Finnlines ."
2532,0,"Only L+Ænnen Tehtaat showed a loss , but it has only recently started streamlining measures ."
2533,1,Operating cash flow after investments totalled EUR 61.3 mn compared to EUR 75.3 mn in the corresponding period in 2007 .
2534,2,Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .
2535,0,Otherwise the situation is under control .
2536,0,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein ."
2537,0,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein ."
2538,0,"Our in-depth expertise extends to the fields of energy , industry , urban & mobility and water & environment ."
2539,0,"Particular attention is being paid to energy efficiency in the construction of the building , as it is designed to meet the requirements of energy class B , and LEED certification will be applied for ."
2540,0,"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 ."
2541,0,Payment of shares shall be effected on subscription .
2542,0,"PCS Digital Guatemala has been using Tecnomen 's prepaid system in Telgua fixed networks as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 ."
